snapshot,match_count,time_minutes,bot_id,bot_name,elo
6,6000,5998.19,1049,TheCatSC2Bot,1194.51
6,6000,5998.19,201,QueenBot,1624.42
6,6000,5998.19,961,AvocaDOS,1704.35
6,6000,5998.19,1065,MindMatrix,1480.53
6,6000,5998.19,970,TheLAW,1659.71
6,6000,5998.19,167,TyrT,1783.87
6,6000,5998.19,960,BigDaddy,1637.36
6,6000,5998.19,49,MicroMachine,1916.26
6,6000,5998.19,1030,who,1839.09
6,6000,5998.19,797,WickedBot,1725.27
6,6000,5998.19,1078,LoremIpsum,1319.6
6,6000,5998.19,517,VeTerran-revived,1759.63
6,6000,5998.19,1079,JimmyBotT,1600.62
6,6000,5998.19,338,smallBly,1846.35
6,6000,5998.19,1060,WildFire,1693.07
6,6000,5998.19,1081,ArtZerg,1545.22
6,6000,5998.19,496,Zozo,1896.44
6,6000,5998.19,518,norman,1651.58
6,6000,5998.19,1038,PolyMorph,1417.5
6,6000,5998.19,40,SharpenedEdge,1777.13
6,6000,5998.19,262,whalemean,1748.1
6,6000,5998.19,759,BotTato,1714.26
6,6000,5998.19,730,Deimos,1938.62
6,6000,5998.19,168,sharkbot,1741.69
6,6000,5998.19,1042,Creepy_duo_canon,1487.5
6,6000,5998.19,971,Nothing,1572.15
6,6000,5998.19,876,GenesisLotus,1413.3
6,6000,5998.19,998,LordSuperKing,1602.95
6,6000,5998.19,1023,MY_SCRIPTING_SON,1398.03
6,6000,5998.19,340,MechaShark,1723.91
6,6000,5998.19,901,clone,1675.4
6,6000,5998.19,953,ZeratulsRevengeTest,1719.82
6,6000,5998.19,708,Princess-Mika,1483.4
6,6000,5998.19,112,Tyckles,1437.83
6,6000,5998.19,809,PrimordialOrigin,1357.86
6,6000,5998.19,341,gotest,1411.83
6,6000,5998.19,275,Lissy,1586.06
6,6000,5998.19,1057,DoopyBot-Test,1397.17
6,6000,5998.19,357,12PoolBot,1711.86
6,6000,5998.19,605,nida,1712.74
6,6000,5998.19,1045,tito,1715.42
6,6000,5998.19,981,KoB,1568.9
6,6000,5998.19,732,GPT,1747.27
6,6000,5998.19,223,DominionDog,1834.73
6,6000,5998.19,779,oberon,1458.73
6,6000,5998.19,940,Princess-Mika-Test,1504.51
6,6000,5998.19,858,Crawler,1617.79
6,6000,5998.19,516,27turtles,1586.02
6,6000,5998.19,1052,Starlight,1328.4
6,6000,5998.19,446,Xena,1888.0
6,6000,5998.19,1050,onlyfans,1472.65
6,6000,5998.19,637,72Tortoises,1655.83
6,6000,5998.19,729,Alexa,1396.03
6,6000,5998.19,248,Eris,1930.55
6,6000,5998.19,117,Chance,1454.48
6,6000,5998.19,346,Sharkling,1759.43
6,6000,5998.19,930,SiriusBot,1485.1
6,6000,5998.19,966,ArgoBot,1767.22
6,6000,5998.19,832,muravev,1550.97
6,6000,5998.19,115,BenBotBC,1861.66
6,6000,5998.19,718,Mulebot,1597.13
6,6000,5998.19,939,RustyNikolaj,1453.41
6,6000,5998.19,1044,DoopyBot,1409.24
6,6000,5998.19,1026,WildLupo,1295.19
6,6000,5998.19,977,Siriusly,1415.83
6,6000,5998.19,699,Clicadinha,1670.1
6,6000,5998.19,352,Belzebuth,1315.73
7,7000,6999.65,836,muravevTerran,1472.89
7,7000,6999.65,1054,JimmyBotZ,1617.42
7,7000,6999.65,1008,Creepy_canon,1563.73
7,7000,6999.65,1089,WorkingAsIntended,1572.09
7,7000,6999.65,1058,JimmyBotP,1630.82
7,7000,6999.65,1082,Dasyatis,1523.51
7,7000,6999.65,827,smokinggunbot,1574.03
7,7000,6999.65,1085,AgoraLord,1500.76
7,7000,6999.65,943,puck,1524.03
7,7000,6999.65,721,49Terrapins,1448.76
